x t U
2.244897959183673186e-01 1.224489795918367319e-01 2.369473880304357127e+00
2.448979591836734637e-01 1.224489795918367319e-01 2.413173860468300624e+00
2.653061224489795533e-01 1.224489795918367319e-01 2.459867191566800670e+00
2.857142857142856984e-01 1.224489795918367319e-01 2.509362005240003413e+00
3.061224489795917880e-01 1.224489795918367319e-01 2.561454903207598832e+00
3.265306122448979331e-01 1.224489795918367319e-01 2.615931814801549127e+00
3.469387755102040782e-01 1.224489795918367319e-01 2.672568880569917482e+00
3.673469387755101678e-01 1.224489795918367319e-01 2.731133367782036636e+00
3.877551020408163129e-01 1.224489795918367319e-01 2.791384621600108584e+00
4.081632653061224025e-01 1.224489795918367319e-01 2.853075051118487693e+00
4.285714285714285476e-01 1.224489795918367319e-01 2.915951146305948427e+00
4.489795918367346372e-01 1.224489795918367319e-01 2.979754520645174765e+00
4.693877551020407823e-01 1.224489795918367319e-01 3.044222974210890609e+00
4.897959183673469274e-01 1.224489795918367319e-01 3.109091572281089899e+00
5.102040816326530726e-01 1.224489795918367319e-01 3.174093734898510988e+00
5.306122448979591066e-01 1.224489795918367319e-01 3.238962332968708502e+00
5.510204081632652517e-01 1.224489795918367319e-01 3.303430786534422570e+00
5.714285714285713969e-01 1.224489795918367319e-01 3.367234160873649795e+00
5.918367346938775420e-01 1.224489795918367319e-01 3.430110256061110530e+00
6.122448979591835760e-01 1.224489795918367319e-01 3.491800685579489194e+00
6.326530612244897211e-01 1.224489795918367319e-01 3.552051939397560698e+00
6.530612244897958663e-01 1.224489795918367319e-01 3.610616426609680296e+00
6.734693877551020114e-01 1.224489795918367319e-01 3.667253492378049540e+00
6.938775510204081565e-01 1.224489795918367319e-01 3.721730403971998946e+00
7.142857142857141906e-01 1.224489795918367319e-01 3.773823301939595698e+00
7.346938775510203357e-01 1.224489795918367319e-01 3.823318115612800661e+00
7.551020408163264808e-01 1.224489795918367319e-01 3.870011446711301595e+00
7.755102040816326259e-01 1.224489795918367319e-01 3.913711426875248200e+00
7.959183673469386600e-01 1.224489795918367319e-01 3.954238545656156401e+00
8.163265306122448051e-01 1.224489795918367319e-01 3.991426414490811592e+00
8.367346938775509502e-01 1.224489795918367319e-01 4.025122384795252195e+00
8.571428571428570953e-01 1.224489795918367319e-01 4.055187932364937353e+00
8.775510204081632404e-01 1.224489795918367319e-01 4.081498899148938264e+00
8.979591836734692745e-01 1.224489795918367319e-01 4.103946187996088568e+00
9.183673469387754196e-01 1.224489795918367319e-01 4.122437981227192516e+00
9.387755102040815647e-01 1.224489795918367319e-01 4.136903011111304984e+00
9.591836734693877098e-01 1.224489795918367319e-01 4.147287038371122669e+00
9.795918367346938549e-01 1.224489795918367319e-01 4.153528024901206095e+00
1.000000000000000000e+00 1.224489795918367319e-01 4.155580725499763872e+00
0.000000000000000000e+00 1.285714285714285587e-01 2.187016114648856924e+00
2.040816326530612082e-02 1.285714285714285587e-01 2.189005014932545290e+00
4.081632653061224164e-02 1.285714285714285587e-01 2.194880150734252133e+00
6.122448979591836593e-02 1.285714285714285587e-01 2.204636991646465205e+00
8.163265306122448328e-02 1.285714285714285587e-01 2.218252244298758669e+00
1.020408163265306006e-01 1.285714285714285587e-01 2.235664532018527773e+00
1.224489795918367319e-01 1.285714285714285587e-01 2.256798251038582670e+00
1.428571428571428492e-01 1.285714285714285587e-01 2.281566502054835244e+00
1.632653061224489666e-01 1.285714285714285587e-01 2.309868488916715368e+00
1.836734693877550839e-01 1.285714285714285587e-01 2.341588429442804209e+00
2.040816326530612013e-01 1.285714285714285587e-01 2.376596000248746954e+00
2.244897959183673186e-01 1.285714285714285587e-01 2.414747210730925353e+00
2.448979591836734637e-01 1.285714285714285587e-01 2.455885196622799249e+00
2.653061224489795533e-01 1.285714285714285587e-01 2.499840897723585531e+00
2.857142857142856984e-01 1.285714285714285587e-01 2.546433715726782232e+00
